Time,CarIdx,TeamName,UserName,CarClassID,Position,ClassPosition,Lap,BestLapTime,LastLapTime,OnPitRoad,PitCount
2025-06-04T01:19:58,16,LMRT,Eduardo Chongkan,4083,11,11,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,17,"Friendly, Don t Shoot ",Stephen Mcilwaine,4084,24,1,9,529.6441040039062,529.6441040039062,True,1
2025-06-04T01:19:58,18,HyPrix SimRaceCity Aurora,Eddie Gomez,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,19,FROG LEAP JUICD RACING GREEN,Braden Oloughlin,4083,18,18,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,20,Motus Tardus Racing,Kirill Bratchenko,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,21,Drag-On Racing 934,Hongjun Xu,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,22,Full Force Gremlins 002,Rune Clutch Johansen,4083,20,20,5,518.3344116210938,-1.0,False,2
2025-06-04T01:19:58,23,Team Matt Hewett2,Matt Hewett2,4083,3,3,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,24,Dogs Watch Racing Team,Jarrod Collins,4083,19,19,7,511.722412109375,512.138916015625,False,0
2025-06-04T01:19:58,25,Don t Kill the Messenger,Hugh Messenger,4084,27,4,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,26,Savage Sim Alpha Mini,Jordan Strandt,4083,22,22,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,27,VRC Phantom,Sergio Xharal Avila,4083,0,0,-1,-1.0,-1.0,False,8
2025-06-04T01:19:58,28,Almost Enduro Racers,Alisdair Macleod,3104,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,29,AW Racing Team Black,Javier Martinez12,4083,12,12,2,505.419189453125,505.419189453125,False,2
2025-06-04T01:19:58,30,ZRT MOMO TIRES ARG  77,Victor de la Valle,4083,7,7,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,31,TECH1 - Brashies,Dale Jeffreys,4083,16,16,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,32,HH,Tobias Matheson,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,33,Australia Wide Racing Yellow,Cam Culverwell,4084,25,2,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,34,Team Michael Cummings9,Michael Cummings9,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,35,The Remarkable Maggots,Shaun Devantier,4083,13,13,5,505.53948974609375,-1.0,False,1
2025-06-04T01:19:58,36,Trashboy Racing,Peter Englander,4083,8,8,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,37,Monkey,Nick Tapken,4083,14,14,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,38,FROG LEAP JUICD RACING RED,Vinnie Nguyen2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,39,Mixed Bag Racing,Lucas Sott,4084,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:19:58,40,Phantom Sector Racing  881,Anthony Connors,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,41,yusytgf,Yahir Alejandro Rodriguez Lara2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,42,Sim Racing Nation - Team Bravo,Juan Jara,4083,0,0,0,-1.0,-1.0,False,3
2025-06-04T01:19:58,43,Frog Racing,Brodie Dowling2,4083,4,4,-1,-1.0,-1.0,False,1
2025-06-04T01:19:58,44,Imig-Johal Racing   IJR   GT4,Jordan Loukusa,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,45,555,Tatyana Kostogorova,4083,1,1,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,46,Bone Yard Racing,Phil Beard,4085,28,1,-1,-1.0,-1.0,False,2
2025-06-04T01:19:58,47,Team Anthony Chiappellone,Anthony Chiappellone,4085,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:19:58,48,FROG LEAP JUICD RACING BLUE,Robert Crisdale,4084,0,0,1,-1.0,-1.0,False,1
2025-06-04T01:19:58,49,Team Adrian Iglesias2,Adrian Iglesias2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,50,Team David Brass,David Brass,4084,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:19:58,51,LFC,Ender Wan,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:19:58,63,Lily Bowling,Lily Bowling,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,0,Side Ting Racing,Lachy R Brett,4083,21,21,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,1,USRA Red,Chris Schultz2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,2,Team Mike Bowen3,Mike Bowen3,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,3,Stephen Hawking s Pit Crew,Andrew Hess2,4083,0,0,-1,-1.0,-1.0,False,2
2025-06-04T01:20:03,4,Team John McDonald V,John McDonald V,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,5,Faded Line,Mack McGuire,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,6,GDX Racing,Gustavo Diniz,4083,5,5,-1,-1.0,-1.0,False,1
2025-06-04T01:20:03,7,SGrey,Simple Grey,4083,17,17,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,8,Team Julián Toro,Julián Toro,4084,26,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,9,ATR Argentos MP Maro Plumbing,Diego A Armendariz,4083,15,15,8,507.8283996582031,507.8283996582031,False,0
2025-06-04T01:20:03,10,Team Krishen Sharma,Krishen Sharma,4083,23,23,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,11,Team James Pyper,James Pyper,4083,10,10,5,503.9632873535156,503.9632873535156,True,3
2025-06-04T01:20:03,12,Amateur Hour Racing,Joshua Yu,4083,9,9,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,13,Valkyrie Racing Team,Ian Knox2,4083,2,2,9,496.8724060058594,501.9797058105469,False,0
2025-06-04T01:20:03,14,Team SoggyFrenchFries,James Allen,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,15,Team Yuxuan Cai,Yuxuan Cai,4083,6,6,7,501.1120910644531,507.1106872558594,True,3
2025-06-04T01:20:03,16,LMRT,Eduardo Chongkan,4083,11,11,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,17,"Friendly, Don t Shoot ",Stephen Mcilwaine,4084,24,1,9,529.6441040039062,529.6441040039062,True,1
2025-06-04T01:20:03,18,HyPrix SimRaceCity Aurora,Eddie Gomez,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,19,FROG LEAP JUICD RACING GREEN,Braden Oloughlin,4083,18,18,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,20,Motus Tardus Racing,Kirill Bratchenko,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,21,Drag-On Racing 934,Hongjun Xu,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,22,Full Force Gremlins 002,Rune Clutch Johansen,4083,20,20,5,518.3344116210938,-1.0,False,2
2025-06-04T01:20:03,23,Team Matt Hewett2,Matt Hewett2,4083,3,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,24,Dogs Watch Racing Team,Jarrod Collins,4083,19,19,7,511.722412109375,512.138916015625,False,0
2025-06-04T01:20:03,25,Don t Kill the Messenger,Hugh Messenger,4084,27,4,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,26,Savage Sim Alpha Mini,Jordan Strandt,4083,22,22,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,27,VRC Phantom,Sergio Xharal Avila,4083,0,0,-1,-1.0,-1.0,False,8
2025-06-04T01:20:03,28,Almost Enduro Racers,Alisdair Macleod,3104,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,29,AW Racing Team Black,Javier Martinez12,4083,12,12,3,505.419189453125,505.419189453125,False,2
2025-06-04T01:20:03,30,ZRT MOMO TIRES ARG  77,Victor de la Valle,4083,7,7,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,31,TECH1 - Brashies,Dale Jeffreys,4083,16,16,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,32,HH,Tobias Matheson,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,33,Australia Wide Racing Yellow,Cam Culverwell,4084,25,2,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,34,Team Michael Cummings9,Michael Cummings9,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,35,The Remarkable Maggots,Shaun Devantier,4083,13,13,5,505.53948974609375,-1.0,False,1
2025-06-04T01:20:03,36,Trashboy Racing,Peter Englander,4083,8,8,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,37,Monkey,Nick Tapken,4083,14,14,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,38,FROG LEAP JUICD RACING RED,Vinnie Nguyen2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,39,Mixed Bag Racing,Lucas Sott,4084,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:03,40,Phantom Sector Racing  881,Anthony Connors,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,41,yusytgf,Yahir Alejandro Rodriguez Lara2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,42,Sim Racing Nation - Team Bravo,Juan Jara,4083,0,0,0,-1.0,-1.0,False,3
2025-06-04T01:20:03,43,Frog Racing,Brodie Dowling2,4083,4,4,-1,-1.0,-1.0,False,1
2025-06-04T01:20:03,44,Imig-Johal Racing   IJR   GT4,Jordan Loukusa,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,45,555,Tatyana Kostogorova,4083,1,1,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,46,Bone Yard Racing,Phil Beard,4085,28,1,-1,-1.0,-1.0,False,2
2025-06-04T01:20:03,47,Team Anthony Chiappellone,Anthony Chiappellone,4085,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:03,48,FROG LEAP JUICD RACING BLUE,Robert Crisdale,4084,0,0,1,-1.0,-1.0,False,1
2025-06-04T01:20:03,49,Team Adrian Iglesias2,Adrian Iglesias2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,50,Team David Brass,David Brass,4084,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:03,51,LFC,Ender Wan,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:03,63,Lily Bowling,Lily Bowling,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,0,Side Ting Racing,Lachy R Brett,4083,21,21,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,1,USRA Red,Chris Schultz2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,2,Team Mike Bowen3,Mike Bowen3,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,3,Stephen Hawking s Pit Crew,Andrew Hess2,4083,0,0,-1,-1.0,-1.0,False,2
2025-06-04T01:20:08,4,Team John McDonald V,John McDonald V,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,5,Faded Line,Mack McGuire,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,6,GDX Racing,Gustavo Diniz,4083,5,5,-1,-1.0,-1.0,False,1
2025-06-04T01:20:08,7,SGrey,Simple Grey,4083,17,17,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,8,Team Julián Toro,Julián Toro,4084,26,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,9,ATR Argentos MP Maro Plumbing,Diego A Armendariz,4083,15,15,8,507.8283996582031,-1.0,False,0
2025-06-04T01:20:08,10,Team Krishen Sharma,Krishen Sharma,4083,23,23,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,11,Team James Pyper,James Pyper,4083,10,10,5,503.9632873535156,503.9632873535156,True,3
2025-06-04T01:20:08,12,Amateur Hour Racing,Joshua Yu,4083,9,9,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,13,Valkyrie Racing Team,Ian Knox2,4083,2,2,9,496.8724060058594,501.9797058105469,False,0
2025-06-04T01:20:08,14,Team SoggyFrenchFries,James Allen,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,15,Team Yuxuan Cai,Yuxuan Cai,4083,6,6,7,501.1120910644531,507.1106872558594,True,3
2025-06-04T01:20:08,16,LMRT,Eduardo Chongkan,4083,11,11,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,17,"Friendly, Don t Shoot ",Stephen Mcilwaine,4084,24,1,9,529.6441040039062,529.6441040039062,True,1
2025-06-04T01:20:08,18,HyPrix SimRaceCity Aurora,Eddie Gomez,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,19,FROG LEAP JUICD RACING GREEN,Braden Oloughlin,4083,18,18,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,20,Motus Tardus Racing,Kirill Bratchenko,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,21,Drag-On Racing 934,Hongjun Xu,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,22,Full Force Gremlins 002,Rune Clutch Johansen,4083,20,20,5,518.3344116210938,-1.0,False,2
2025-06-04T01:20:08,23,Team Matt Hewett2,Matt Hewett2,4083,3,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,24,Dogs Watch Racing Team,Jarrod Collins,4083,19,19,7,511.722412109375,512.138916015625,False,0
2025-06-04T01:20:08,25,Don t Kill the Messenger,Hugh Messenger,4084,27,4,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,26,Savage Sim Alpha Mini,Jordan Strandt,4083,22,22,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,27,VRC Phantom,Sergio Xharal Avila,4083,0,0,-1,-1.0,-1.0,False,8
2025-06-04T01:20:08,28,Almost Enduro Racers,Alisdair Macleod,3104,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,29,AW Racing Team Black,Javier Martinez12,4083,12,12,3,505.419189453125,-1.0,False,2
2025-06-04T01:20:08,30,ZRT MOMO TIRES ARG  77,Victor de la Valle,4083,7,7,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,31,TECH1 - Brashies,Dale Jeffreys,4083,16,16,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,32,HH,Tobias Matheson,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,33,Australia Wide Racing Yellow,Cam Culverwell,4084,25,2,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,34,Team Michael Cummings9,Michael Cummings9,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,35,The Remarkable Maggots,Shaun Devantier,4083,13,13,5,505.53948974609375,-1.0,False,1
2025-06-04T01:20:08,36,Trashboy Racing,Peter Englander,4083,8,8,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,37,Monkey,Nick Tapken,4083,14,14,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,38,FROG LEAP JUICD RACING RED,Vinnie Nguyen2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,39,Mixed Bag Racing,Lucas Sott,4084,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:08,40,Phantom Sector Racing  881,Anthony Connors,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,41,yusytgf,Yahir Alejandro Rodriguez Lara2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,42,Sim Racing Nation - Team Bravo,Juan Jara,4083,0,0,0,-1.0,-1.0,False,3
2025-06-04T01:20:08,43,Frog Racing,Brodie Dowling2,4083,4,4,-1,-1.0,-1.0,False,1
2025-06-04T01:20:08,44,Imig-Johal Racing   IJR   GT4,Jordan Loukusa,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,45,555,Tatyana Kostogorova,4083,1,1,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,46,Bone Yard Racing,Phil Beard,4085,28,1,-1,-1.0,-1.0,False,2
2025-06-04T01:20:08,47,Team Anthony Chiappellone,Anthony Chiappellone,4085,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:08,48,FROG LEAP JUICD RACING BLUE,Robert Crisdale,4084,0,0,1,-1.0,-1.0,False,1
2025-06-04T01:20:08,49,Team Adrian Iglesias2,Adrian Iglesias2,4083,0,0,0,-1.0,-1.0,True,1
2025-06-04T01:20:08,50,Team David Brass,David Brass,4084,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:08,51,LFC,Ender Wan,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:08,63,Lily Bowling,Lily Bowling,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,0,Side Ting Racing,Lachy R Brett,4083,21,21,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,1,USRA Red,Chris Schultz2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,2,Team Mike Bowen3,Mike Bowen3,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,3,Stephen Hawking s Pit Crew,Andrew Hess2,4083,0,0,-1,-1.0,-1.0,False,2
2025-06-04T01:20:13,4,Team John McDonald V,John McDonald V,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,5,Faded Line,Mack McGuire,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,6,GDX Racing,Gustavo Diniz,4083,5,5,-1,-1.0,-1.0,False,1
2025-06-04T01:20:13,7,SGrey,Simple Grey,4083,17,17,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,8,Team Julián Toro,Julián Toro,4084,26,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,9,ATR Argentos MP Maro Plumbing,Diego A Armendariz,4083,15,15,8,507.8283996582031,-1.0,False,0
2025-06-04T01:20:13,10,Team Krishen Sharma,Krishen Sharma,4083,23,23,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,11,Team James Pyper,James Pyper,4083,10,10,5,503.9632873535156,503.9632873535156,True,3
2025-06-04T01:20:13,12,Amateur Hour Racing,Joshua Yu,4083,9,9,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,13,Valkyrie Racing Team,Ian Knox2,4083,2,2,9,496.8724060058594,501.9797058105469,False,0
2025-06-04T01:20:13,14,Team SoggyFrenchFries,James Allen,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,15,Team Yuxuan Cai,Yuxuan Cai,4083,6,6,7,501.1120910644531,507.1106872558594,True,3
2025-06-04T01:20:13,16,LMRT,Eduardo Chongkan,4083,11,11,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,17,"Friendly, Don t Shoot ",Stephen Mcilwaine,4084,24,1,9,529.6441040039062,529.6441040039062,True,1
2025-06-04T01:20:13,18,HyPrix SimRaceCity Aurora,Eddie Gomez,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,19,FROG LEAP JUICD RACING GREEN,Braden Oloughlin,4083,18,18,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,20,Motus Tardus Racing,Kirill Bratchenko,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,21,Drag-On Racing 934,Hongjun Xu,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,22,Full Force Gremlins 002,Rune Clutch Johansen,4083,20,20,5,518.3344116210938,-1.0,False,2
2025-06-04T01:20:13,23,Team Matt Hewett2,Matt Hewett2,4083,3,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,24,Dogs Watch Racing Team,Jarrod Collins,4083,19,19,7,511.722412109375,512.138916015625,False,0
2025-06-04T01:20:13,25,Don t Kill the Messenger,Hugh Messenger,4084,27,4,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,26,Savage Sim Alpha Mini,Jordan Strandt,4083,22,22,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,27,VRC Phantom,Sergio Xharal Avila,4083,0,0,-1,-1.0,-1.0,False,8
2025-06-04T01:20:13,28,Almost Enduro Racers,Alisdair Macleod,3104,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,29,AW Racing Team Black,Javier Martinez12,4083,12,12,3,505.419189453125,-1.0,False,2
2025-06-04T01:20:13,30,ZRT MOMO TIRES ARG  77,Victor de la Valle,4083,7,7,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,31,TECH1 - Brashies,Dale Jeffreys,4083,16,16,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,32,HH,Tobias Matheson,4084,0,0,-1,-1.0,-1.0,False,0
