Time,CarIdx,TeamName,UserName,CarClassID,Position,ClassPosition,Lap,BestLapTime,LastLapTime,OnPitRoad,PitCount
2025-06-04T01:20:13,33,Australia Wide Racing Yellow,Cam Culverwell,4084,25,2,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,34,Team Michael Cummings9,Michael Cummings9,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,35,The Remarkable Maggots,Shaun Devantier,4083,13,13,5,505.53948974609375,-1.0,False,1
2025-06-04T01:20:13,36,Trashboy Racing,Peter Englander,4083,8,8,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,37,Monkey,Nick Tapken,4083,14,14,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,38,FROG LEAP JUICD RACING RED,Vinnie Nguyen2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,39,Mixed Bag Racing,Lucas Sott,4084,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:13,40,Phantom Sector Racing  881,Anthony Connors,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,41,yusytgf,Yahir Alejandro Rodriguez Lara2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,42,Sim Racing Nation - Team Bravo,Juan Jara,4083,0,0,0,-1.0,-1.0,False,3
2025-06-04T01:20:13,43,Frog Racing,Brodie Dowling2,4083,4,4,-1,-1.0,-1.0,False,1
2025-06-04T01:20:13,44,Imig-Johal Racing   IJR   GT4,Jordan Loukusa,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,45,555,Tatyana Kostogorova,4083,1,1,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,46,Bone Yard Racing,Phil Beard,4085,28,1,-1,-1.0,-1.0,False,2
2025-06-04T01:20:13,47,Team Anthony Chiappellone,Anthony Chiappellone,4085,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:13,48,FROG LEAP JUICD RACING BLUE,Robert Crisdale,4084,0,0,1,-1.0,-1.0,False,1
2025-06-04T01:20:13,49,Team Adrian Iglesias2,Adrian Iglesias2,4083,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:13,50,Team David Brass,David Brass,4084,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:13,51,LFC,Ender Wan,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:13,63,Lily Bowling,Lily Bowling,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,0,Side Ting Racing,Lachy R Brett,4083,21,21,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,1,USRA Red,Chris Schultz2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,2,Team Mike Bowen3,Mike Bowen3,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,3,Stephen Hawking s Pit Crew,Andrew Hess2,4083,0,0,-1,-1.0,-1.0,False,2
2025-06-04T01:20:18,4,Team John McDonald V,John McDonald V,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,5,Faded Line,Mack McGuire,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,6,GDX Racing,Gustavo Diniz,4083,5,5,-1,-1.0,-1.0,False,1
2025-06-04T01:20:18,7,SGrey,Simple Grey,4083,17,17,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,8,Team Julián Toro,Julián Toro,4084,26,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,9,ATR Argentos MP Maro Plumbing,Diego A Armendariz,4083,15,15,8,507.8283996582031,-1.0,False,0
2025-06-04T01:20:18,10,Team Krishen Sharma,Krishen Sharma,4083,23,23,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,11,Team James Pyper,James Pyper,4083,10,10,5,503.9632873535156,503.9632873535156,True,3
2025-06-04T01:20:18,12,Amateur Hour Racing,Joshua Yu,4083,9,9,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,13,Valkyrie Racing Team,Ian Knox2,4083,2,2,9,496.8724060058594,501.9797058105469,False,0
2025-06-04T01:20:18,14,Team SoggyFrenchFries,James Allen,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,15,Team Yuxuan Cai,Yuxuan Cai,4083,6,6,7,501.1120910644531,507.1106872558594,True,3
2025-06-04T01:20:18,16,LMRT,Eduardo Chongkan,4083,11,11,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,17,"Friendly, Don t Shoot ",Stephen Mcilwaine,4084,24,1,9,529.6441040039062,529.6441040039062,True,1
2025-06-04T01:20:18,18,HyPrix SimRaceCity Aurora,Eddie Gomez,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,19,FROG LEAP JUICD RACING GREEN,Braden Oloughlin,4083,18,18,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,20,Motus Tardus Racing,Kirill Bratchenko,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,21,Drag-On Racing 934,Hongjun Xu,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,22,Full Force Gremlins 002,Rune Clutch Johansen,4083,20,20,5,518.3344116210938,-1.0,False,2
2025-06-04T01:20:18,23,Team Matt Hewett2,Matt Hewett2,4083,3,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,24,Dogs Watch Racing Team,Jarrod Collins,4083,19,19,7,511.722412109375,512.138916015625,False,0
2025-06-04T01:20:18,25,Don t Kill the Messenger,Hugh Messenger,4084,27,4,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,26,Savage Sim Alpha Mini,Jordan Strandt,4083,22,22,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,27,VRC Phantom,Sergio Xharal Avila,4083,0,0,-1,-1.0,-1.0,False,8
2025-06-04T01:20:18,28,Almost Enduro Racers,Alisdair Macleod,3104,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,29,AW Racing Team Black,Javier Martinez12,4083,12,12,3,505.419189453125,-1.0,False,2
2025-06-04T01:20:18,30,ZRT MOMO TIRES ARG  77,Victor de la Valle,4083,7,7,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,31,TECH1 - Brashies,Dale Jeffreys,4083,16,16,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,32,HH,Tobias Matheson,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,33,Australia Wide Racing Yellow,Cam Culverwell,4084,25,2,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,34,Team Michael Cummings9,Michael Cummings9,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,35,The Remarkable Maggots,Shaun Devantier,4083,13,13,5,505.53948974609375,-1.0,False,1
2025-06-04T01:20:18,36,Trashboy Racing,Peter Englander,4083,8,8,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,37,Monkey,Nick Tapken,4083,14,14,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,38,FROG LEAP JUICD RACING RED,Vinnie Nguyen2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,39,Mixed Bag Racing,Lucas Sott,4084,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:18,40,Phantom Sector Racing  881,Anthony Connors,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,41,yusytgf,Yahir Alejandro Rodriguez Lara2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,42,Sim Racing Nation - Team Bravo,Juan Jara,4083,0,0,0,-1.0,-1.0,False,3
2025-06-04T01:20:18,43,Frog Racing,Brodie Dowling2,4083,4,4,-1,-1.0,-1.0,False,1
2025-06-04T01:20:18,44,Imig-Johal Racing   IJR   GT4,Jordan Loukusa,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,45,555,Tatyana Kostogorova,4083,1,1,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,46,Bone Yard Racing,Phil Beard,4085,28,1,-1,-1.0,-1.0,False,2
2025-06-04T01:20:18,47,Team Anthony Chiappellone,Anthony Chiappellone,4085,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:18,48,FROG LEAP JUICD RACING BLUE,Robert Crisdale,4084,0,0,1,-1.0,-1.0,False,1
2025-06-04T01:20:18,49,Team Adrian Iglesias2,Adrian Iglesias2,4083,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:18,50,Team David Brass,David Brass,4084,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:18,51,LFC,Ender Wan,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:18,63,Lily Bowling,Lily Bowling,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,0,Side Ting Racing,Lachy R Brett,4083,21,21,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,1,USRA Red,Chris Schultz2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,2,Team Mike Bowen3,Mike Bowen3,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,3,Stephen Hawking s Pit Crew,Andrew Hess2,4083,0,0,-1,-1.0,-1.0,False,2
2025-06-04T01:20:23,4,Team John McDonald V,John McDonald V,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,5,Faded Line,Mack McGuire,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,6,GDX Racing,Gustavo Diniz,4083,5,5,-1,-1.0,-1.0,False,1
2025-06-04T01:20:23,7,SGrey,Simple Grey,4083,17,17,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,8,Team Julián Toro,Julián Toro,4084,26,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,9,ATR Argentos MP Maro Plumbing,Diego A Armendariz,4083,15,15,8,507.8283996582031,-1.0,False,0
2025-06-04T01:20:23,10,Team Krishen Sharma,Krishen Sharma,4083,23,23,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,11,Team James Pyper,James Pyper,4083,10,10,5,503.9632873535156,503.9632873535156,True,3
2025-06-04T01:20:23,12,Amateur Hour Racing,Joshua Yu,4083,9,9,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,13,Valkyrie Racing Team,Ian Knox2,4083,2,2,9,496.8724060058594,501.9797058105469,False,0
2025-06-04T01:20:23,14,Team SoggyFrenchFries,James Allen,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,15,Team Yuxuan Cai,Yuxuan Cai,4083,6,6,7,501.1120910644531,507.1106872558594,True,3
2025-06-04T01:20:23,16,LMRT,Eduardo Chongkan,4083,11,11,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,17,"Friendly, Don t Shoot ",Stephen Mcilwaine,4084,24,1,9,529.6441040039062,529.6441040039062,True,1
2025-06-04T01:20:23,18,HyPrix SimRaceCity Aurora,Eddie Gomez,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,19,FROG LEAP JUICD RACING GREEN,Braden Oloughlin,4083,18,18,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,20,Motus Tardus Racing,Kirill Bratchenko,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,21,Drag-On Racing 934,Hongjun Xu,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,22,Full Force Gremlins 002,Rune Clutch Johansen,4083,20,20,5,518.3344116210938,-1.0,False,2
2025-06-04T01:20:23,23,Team Matt Hewett2,Matt Hewett2,4083,3,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,24,Dogs Watch Racing Team,Jarrod Collins,4083,19,19,7,511.722412109375,512.138916015625,False,0
2025-06-04T01:20:23,25,Don t Kill the Messenger,Hugh Messenger,4084,27,4,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,26,Savage Sim Alpha Mini,Jordan Strandt,4083,22,22,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,27,VRC Phantom,Sergio Xharal Avila,4083,0,0,-1,-1.0,-1.0,False,8
2025-06-04T01:20:23,28,Almost Enduro Racers,Alisdair Macleod,3104,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,29,AW Racing Team Black,Javier Martinez12,4083,12,12,3,505.419189453125,-1.0,False,2
2025-06-04T01:20:23,30,ZRT MOMO TIRES ARG  77,Victor de la Valle,4083,7,7,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,31,TECH1 - Brashies,Dale Jeffreys,4083,16,16,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,32,HH,Tobias Matheson,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,33,Australia Wide Racing Yellow,Cam Culverwell,4084,25,2,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,34,Team Michael Cummings9,Michael Cummings9,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,35,The Remarkable Maggots,Shaun Devantier,4083,13,13,5,505.53948974609375,-1.0,False,1
2025-06-04T01:20:23,36,Trashboy Racing,Peter Englander,4083,8,8,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,37,Monkey,Nick Tapken,4083,14,14,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,38,FROG LEAP JUICD RACING RED,Vinnie Nguyen2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,39,Mixed Bag Racing,Lucas Sott,4084,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:23,40,Phantom Sector Racing  881,Anthony Connors,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,41,yusytgf,Yahir Alejandro Rodriguez Lara2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,42,Sim Racing Nation - Team Bravo,Juan Jara,4083,0,0,0,-1.0,-1.0,False,3
2025-06-04T01:20:23,43,Frog Racing,Brodie Dowling2,4083,4,4,-1,-1.0,-1.0,False,1
2025-06-04T01:20:23,44,Imig-Johal Racing   IJR   GT4,Jordan Loukusa,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,45,555,Tatyana Kostogorova,4083,1,1,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,46,Bone Yard Racing,Phil Beard,4085,28,1,-1,-1.0,-1.0,False,2
2025-06-04T01:20:23,47,Team Anthony Chiappellone,Anthony Chiappellone,4085,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:23,48,FROG LEAP JUICD RACING BLUE,Robert Crisdale,4084,0,0,1,-1.0,-1.0,False,1
2025-06-04T01:20:23,49,Team Adrian Iglesias2,Adrian Iglesias2,4083,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:23,50,Team David Brass,David Brass,4084,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:23,51,LFC,Ender Wan,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:23,63,Lily Bowling,Lily Bowling,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,0,Side Ting Racing,Lachy R Brett,4083,21,21,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,1,USRA Red,Chris Schultz2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,2,Team Mike Bowen3,Mike Bowen3,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,3,Stephen Hawking s Pit Crew,Andrew Hess2,4083,0,0,-1,-1.0,-1.0,False,2
2025-06-04T01:20:28,4,Team John McDonald V,John McDonald V,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,5,Faded Line,Mack McGuire,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,6,GDX Racing,Gustavo Diniz,4083,5,5,-1,-1.0,-1.0,False,1
2025-06-04T01:20:28,7,SGrey,Simple Grey,4083,17,17,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,8,Team Julián Toro,Julián Toro,4084,26,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,9,ATR Argentos MP Maro Plumbing,Diego A Armendariz,4083,15,15,8,507.8283996582031,-1.0,False,0
2025-06-04T01:20:28,10,Team Krishen Sharma,Krishen Sharma,4083,23,23,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,11,Team James Pyper,James Pyper,4083,10,10,5,503.9632873535156,503.9632873535156,True,3
2025-06-04T01:20:28,12,Amateur Hour Racing,Joshua Yu,4083,9,9,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,13,Valkyrie Racing Team,Ian Knox2,4083,2,2,9,496.8724060058594,501.9797058105469,False,0
2025-06-04T01:20:28,14,Team SoggyFrenchFries,James Allen,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,15,Team Yuxuan Cai,Yuxuan Cai,4083,6,6,7,501.1120910644531,507.1106872558594,True,3
2025-06-04T01:20:28,16,LMRT,Eduardo Chongkan,4083,11,11,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,17,"Friendly, Don t Shoot ",Stephen Mcilwaine,4084,24,1,9,529.6441040039062,529.6441040039062,True,1
2025-06-04T01:20:28,18,HyPrix SimRaceCity Aurora,Eddie Gomez,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,19,FROG LEAP JUICD RACING GREEN,Braden Oloughlin,4083,18,18,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,20,Motus Tardus Racing,Kirill Bratchenko,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,21,Drag-On Racing 934,Hongjun Xu,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,22,Full Force Gremlins 002,Rune Clutch Johansen,4083,20,20,5,518.3344116210938,-1.0,False,2
2025-06-04T01:20:28,23,Team Matt Hewett2,Matt Hewett2,4083,3,3,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,24,Dogs Watch Racing Team,Jarrod Collins,4083,19,19,7,511.722412109375,512.138916015625,False,0
2025-06-04T01:20:28,25,Don t Kill the Messenger,Hugh Messenger,4084,27,4,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,26,Savage Sim Alpha Mini,Jordan Strandt,4083,22,22,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,27,VRC Phantom,Sergio Xharal Avila,4083,0,0,-1,-1.0,-1.0,False,8
2025-06-04T01:20:28,28,Almost Enduro Racers,Alisdair Macleod,3104,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,29,AW Racing Team Black,Javier Martinez12,4083,12,12,3,505.419189453125,-1.0,False,2
2025-06-04T01:20:28,30,ZRT MOMO TIRES ARG  77,Victor de la Valle,4083,7,7,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,31,TECH1 - Brashies,Dale Jeffreys,4083,16,16,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,32,HH,Tobias Matheson,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,33,Australia Wide Racing Yellow,Cam Culverwell,4084,25,2,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,34,Team Michael Cummings9,Michael Cummings9,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,35,The Remarkable Maggots,Shaun Devantier,4083,13,13,5,505.53948974609375,-1.0,False,1
2025-06-04T01:20:28,36,Trashboy Racing,Peter Englander,4083,8,8,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,37,Monkey,Nick Tapken,4083,14,14,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,38,FROG LEAP JUICD RACING RED,Vinnie Nguyen2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,39,Mixed Bag Racing,Lucas Sott,4084,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:28,40,Phantom Sector Racing  881,Anthony Connors,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,41,yusytgf,Yahir Alejandro Rodriguez Lara2,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,42,Sim Racing Nation - Team Bravo,Juan Jara,4083,0,0,0,-1.0,-1.0,False,3
2025-06-04T01:20:28,43,Frog Racing,Brodie Dowling2,4083,4,4,-1,-1.0,-1.0,False,1
2025-06-04T01:20:28,44,Imig-Johal Racing   IJR   GT4,Jordan Loukusa,4084,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,45,555,Tatyana Kostogorova,4083,1,1,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,46,Bone Yard Racing,Phil Beard,4085,28,1,-1,-1.0,-1.0,False,2
2025-06-04T01:20:28,47,Team Anthony Chiappellone,Anthony Chiappellone,4085,0,0,-1,-1.0,-1.0,False,1
2025-06-04T01:20:28,48,FROG LEAP JUICD RACING BLUE,Robert Crisdale,4084,0,0,1,-1.0,-1.0,False,1
2025-06-04T01:20:28,49,Team Adrian Iglesias2,Adrian Iglesias2,4083,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:28,50,Team David Brass,David Brass,4084,0,0,0,-1.0,-1.0,False,1
2025-06-04T01:20:28,51,LFC,Ender Wan,4083,0,0,-1,-1.0,-1.0,False,0
2025-06-04T01:20:28,63,Lily Bowling,Lily Bowling,4084,0,0,-1,-1.0,-1.0,False,0
